"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1097142448193646593","Tue Aug 06 18:04:14 +0000 2024","0","@GreenpeaceID @jokowi @prabowo @jatamnas Semoga ada langkah tegas dari pemerintah untuk menindak pelanggaran lingkungan yang dilakukan oleh para oligarki tambang itu.","1820883597731229724","","GreenpeaceID","in","Jatim","0","0","0","https://x.com/alatfytsuh2/status/1820883597731229724","759668444614758400","alatfytsuh2"
"1820698331003453619","Tue Aug 06 18:03:47 +0000 2024","0","@MichelAdam7__ Memang iblis binatang dajjal kau @jokowi","1820883483293839401","","MichelAdam7__","in","Papua, Indonesia","0","0","0","https://x.com/ramadhanmahyuz1/status/1820883483293839401","829140925318262785","ramadhanmahyuz1"
"1820797861359144981","Tue Aug 06 18:03:03 +0000 2024","0","@saidiman JOKOWI LEMAH? Dikeroyok banyak pihak sejak periode pertama menjabat Presiden bahkan oleh @PDI_Perjuangan Sudah mempermalukan Tuhan mengultimatum Allah Nyatanya hingga menjelang akhir periode kedua justru orang-orang yang menyerangnya yang sudah banyak modyar","1820883298916430155","","saidiman","in","DKI Jakarta ","0","0","0","https://x.com/__SudutPandang/status/1820883298916430155","1376230200","__SudutPandang"
"1820695331639828579","Tue Aug 06 18:02:35 +0000 2024","0","@Aryprasetyo85 Dah tau dikibulin JOKOWI msh aja dicari cari","1820883179760447710","","Aryprasetyo85","in","","0","0","0","https://x.com/BalatonSlagereg/status/1820883179760447710","1650874519354216451","BalatonSlagereg"
"1818650168432246899","Tue Aug 06 18:01:52 +0000 2024","0","@jokowi support terus","1820883001544441915","","jokowi","in","","0","0","0","https://x.com/delfi_kirana/status/1820883001544441915","1584457479630761987","delfi_kirana"
"1820664319073501363","Tue Aug 06 18:01:30 +0000 2024","0","@khoirotun244021 @regar_op0sisi @prabowo @jokowi Rakyat Indonesia itu tidak membutuhkan pendidikan akal dan otak mereka cuma Tahu bansos akalnya sudah tergadaikan dengan beras 10 liter","1820882907034198182","","khoirotun244021","in","","0","0","0","https://x.com/bahryu197091/status/1820882907034198182","1752861137199366144","bahryu197091"
"1819169869524611442","Tue Aug 06 18:01:17 +0000 2024","0","@jokowi support terus","1820882856278917271","","jokowi","in","","0","0","0","https://x.com/delfi_kirana/status/1820882856278917271","1584457479630761987","delfi_kirana"
"1820678543782932487","Tue Aug 06 18:00:53 +0000 2024","0","@yaniarsim @jokowi Emak gw guru honorer 14tahun.. di kasih jargon tanpa tanda jasa emang TAI rezim wakanda","1820882753807945773","","yaniarsim","in","","0","0","0","https://x.com/mausapta/status/1820882753807945773","1408492295142350851","mausapta"
"1820378706004890049","Tue Aug 06 18:00:41 +0000 2024","0","@jokowi support terus","1820882704784879758","","jokowi","in","","0","0","0","https://x.com/delfi_kirana/status/1820882704784879758","1584457479630761987","delfi_kirana"
"1820766760989241526","Tue Aug 06 17:54:50 +0000 2024","0","@abdulhafizdarma @GirlBieberJ @prabowo @jokowi @gibran_tweet @NatRothschild1 @agathadew_ @kamandhakas @cimotyy kemajuan dan potensi besar bisa kita raih dengan strategi ini.","1820881231648845975","","abdulhafizdarma","in","","0","0","0","https://x.com/utakasel/status/1820881231648845975","3168123478","utakasel"
"1820851117825376657","Tue Aug 06 17:54:09 +0000 2024","0","@bearnotber Iya dimaapin Yg ga dimaapin jokowi","1820881058180821456","","bearnotber","in","","0","0","0","https://x.com/R_besar173/status/1820881058180821456","1553413156055416832","R_besar173"
"1820766760989241526","Tue Aug 06 17:54:05 +0000 2024","0","@azharie27 @GirlBieberJ @prabowo @jokowi @gibran_tweet @NatRothschild1 @agathadew_ @kamandhakas @cimotyy Kita tetap waspada tapi juga harus membuka diri untuk peluang yang bisa membawa manfaat.","1820881043551089084","","azharie27","in","","0","0","0","https://x.com/utakasel/status/1820881043551089084","3168123478","utakasel"
"1820716502393479393","Tue Aug 06 17:53:22 +0000 2024","0","@ch_chotimah2 @jokowi Lambat laun semua kebusukan jokowi akn kebongkar semua seiring waktu berjalan. Biar rakyat yg akn menilainya sndri. Siapa si jokowidodo itu sebenarnya. Monster kah atau serigala berbulu domba.","1820880864051655070","","ch_chotimah2","in","","0","0","0","https://x.com/ariyanto50852/status/1820880864051655070","1752586359209144320","ariyanto50852"
"1820760679089123826","Tue Aug 06 17:53:14 +0000 2024","0","@daffaalfarid4 @griselruiz88 @prabowo @jokowi @gibran_tweet @NatRothschild1 @PartaiSocmed @satriyotutuko @Bud_Cavalera Prabowo punya visi besar untuk Indonesia. Mari kita dukung langkah-langkah strategisnya.","1820880826558804085","","daffaalfarid4","in","","0","0","0","https://x.com/utakasel/status/1820880826558804085","3168123478","utakasel"
"1820760679089123826","Tue Aug 06 17:52:25 +0000 2024","0","@HajrinMantu @griselruiz88 @prabowo @jokowi @gibran_tweet @NatRothschild1 @PartaiSocmed @satriyotutuko @Bud_Cavalera Prabowo memiliki strategi untuk menghindari kehancuran dan membawa kemajuan.","1820880624565268990","","HajrinMantu","in","","0","0","0","https://x.com/utakasel/status/1820880624565268990","3168123478","utakasel"
"1820773177133535251","Tue Aug 06 17:51:50 +0000 2024","0","@abdulhafizdarma @gorunbiraz3 @prabowo @jokowi @gibran_tweet @NatRothschild1 @virtual_asisten @BangPino__ @mpoklela7 Gebrakanmu sangat berkelas pak","1820880475814293647","","abdulhafizdarma","in","","0","0","0","https://x.com/utakasel/status/1820880475814293647","3168123478","utakasel"
"1820081561821454702","Tue Aug 06 17:51:37 +0000 2024","0","@jokowi setuju","1820880422575993236","","jokowi","in","","0","0","0","https://x.com/hasbun_dawii/status/1820880422575993236","1578696448946098178","hasbun_dawii"
"1820773177133535251","Tue Aug 06 17:50:58 +0000 2024","0","@HajrinMantu @gorunbiraz3 @prabowo @jokowi @gibran_tweet @NatRothschild1 @virtual_asisten @BangPino__ @mpoklela7 Prabowo tidak akan membiarkan tanah Indonesia jatuh ke tangan asing.","1820880259417575683","","HajrinMantu","in","","0","0","0","https://x.com/utakasel/status/1820880259417575683","3168123478","utakasel"
"1820758387241705494","Tue Aug 06 17:50:38 +0000 2024","0","@GunRomli @jokowi Kau ngoceh gini kan karna kau gak diajak tur... Itukan krn orang2 sepertimu dulu gak bisa bedakan mana TAI mana makanan ","1820880173342061029","","GunRomli","in","","0","0","0","https://x.com/SOSSXL/status/1820880173342061029","1603600137036890112","SOSSXL"
"1820629881300144476","Tue Aug 06 17:50:27 +0000 2024","0","@neVerAl0nely Knpa grombolan lu sllu gagal nurunin Jokowi .. karena grombolan lu cuma dikit jadi hanya bisa merasa Ter zolimi","1820880128924340232","","neVerAl0nely","in","","0","0","0","https://x.com/madhadi435/status/1820880128924340232","749650929222230016","madhadi435"
"1820263596322070824","Tue Aug 06 17:50:26 +0000 2024","0","@NinzExe07 @jokowi Yang MENURUNKAN hujan menurut Islam memang Allah SWT tetapi ikhtiar memperkecil/memperbesar curah hujan karena suatu kepentingan dengan METODE MODERN dibolehkan kok dalam Islam. Yang jelas bukan dengan pawang Rara. Hati² ya kalau komen bawa² nama Tuhan.","1820880124495212772","","NinzExe07","in","","0","0","0","https://x.com/rachmat010122/status/1820880124495212772","1337372338296213504","rachmat010122"
"1820800526432583818","Tue Aug 06 17:50:24 +0000 2024","0","@dapitnih @Uni_RancakBana yg di sumut itu sangat memalukan mendukung dinasti jokowi!","1820880116752556401","","dapitnih","in","","0","0","0","https://x.com/sendal1lang/status/1820880116752556401","1633728833064144897","sendal1lang"
"1820766216232882687","Tue Aug 06 17:49:39 +0000 2024","0","@daffaalfarid4 @GirlBieberJ @prabowo @jokowi @gibran_tweet @NatRothschild1 @RcyberProj0 @99propaganda @ayundhaqh Salutt dgn pak prabowo","1820879926704374227","","daffaalfarid4","in","","0","0","0","https://x.com/utakasel/status/1820879926704374227","3168123478","utakasel"
"1820766216232882687","Tue Aug 06 17:49:26 +0000 2024","0","@abdulhafizdarma @GirlBieberJ @prabowo @jokowi @gibran_tweet @NatRothschild1 @RcyberProj0 @99propaganda @ayundhaqh Luar biasa pak Prabowo","1820879870483952034","","abdulhafizdarma","in","","0","0","0","https://x.com/utakasel/status/1820879870483952034","3168123478","utakasel"
"1820587217989108084","Tue Aug 06 17:49:15 +0000 2024","0","@muhammaroke Ada yang lupa. Tukang jual kopi keliling pakai sepeda. Untuk bayar utang.. Tangkap jokowi hukum mati. Itu lebih tepat.","1820879827370701278","","muhammaroke","in","","0","0","0","https://x.com/indonesiaeffort/status/1820879827370701278","1664602487469514752","indonesiaeffort"
"1820760172152946961","Tue Aug 06 17:48:24 +0000 2024","0","@daffaalfarid4 @griselruiz88 @prabowo @jokowi @gibran_tweet @NatRothschild1 @DS_yantie @ulwanfakhri @narkosun Kelasss presidenkuhh!!","1820879610428715466","","daffaalfarid4","in","","0","0","0","https://x.com/utakasel/status/1820879610428715466","3168123478","utakasel"
"1374574807556124680","Tue Aug 06 17:48:14 +0000 2024","0","@maman1965 @jokowi Bener banget bro! Literasi itu penting banget buat kemajuan bangsa. Semoga usulan ini didengar dan dilaksanakan ya biar makin banyak generasi muda yg doyan baca buku.","1820879568397537333","","maman1965","in","Jakarta","0","0","0","https://x.com/paralarries/status/1820879568397537333","825594048241135616","paralarries"
"1820760172152946961","Tue Aug 06 17:48:06 +0000 2024","0","@HajrinMantu @griselruiz88 @prabowo @jokowi @gibran_tweet @NatRothschild1 @DS_yantie @ulwanfakhri @narkosun Inilah orang2 yg pesimis","1820879537930170597","","HajrinMantu","in","","0","0","0","https://x.com/utakasel/status/1820879537930170597","3168123478","utakasel"
"1820654273832853522","Tue Aug 06 17:45:47 +0000 2024","0","@DokterTifa Akan jadi catatan sejarah kelam Indonesia sebagai jejak peninggalan R.A. Jokowi (RA: raja Amangkurat)","1820878952489218324","","DokterTifa","in","jakarta","0","0","0","https://x.com/ps_toto/status/1820878952489218324","427242304","ps_toto"
"1820352385337954500","Tue Aug 06 17:44:17 +0000 2024","0","@beritaKBR @TurnBackHoax pencarian faktanya? Temukan selengkapnya di podcast #CekFakta melalui KBR Prime atau platform mendengarkan podcast favoritmu! #Jokowi #JokoWidodo #PrabowoSubianto #GibranRakabuming #Podcast #PodcastIndonesia #KBRPrime ","1820878576386019656","","aribowosasmito","in","/home, no place like it!","0","0","0","https://x.com/aribowosasmito/status/1820878576386019656","32846252","aribowosasmito"
"1820352385337954500","Tue Aug 06 17:44:10 +0000 2024","0","@beritaKBR @TurnBackHoax pada tanggal 27 Juli 2024 dengan narasi demo pemakzulan Jokowi diskualifikasi Presiden dan Wakil Presiden terpilih Prabowo-Gibran. Kabarnya informasi tersebut berulang kali muncul pada tahun 2020. Kontennya bisa dicek di Twitter atau X @TurnBackHoax Seperti apa ...","1820878548602929223","","aribowosasmito","in","/home, no place like it!","0","1","0","https://x.com/aribowosasmito/status/1820878548602929223","32846252","aribowosasmito"
"1820878517468528766","Tue Aug 06 17:44:03 +0000 2024","0","Blak-blakan Mega Bilang Baik-baik Saja dengan Jokowi - https://t.co/qdqrGa3M22 https://t.co/8RWDk3prFw","1820878517468528766","","","in","","0","0","0","https://x.com/RelawanMonas/status/1820878517468528766","2278449764","RelawanMonas"
"1820878462258966605","Tue Aug 06 17:43:50 +0000 2024","0","Banyak yang tulis apa ini akan terjadi lagi di Indonesia? Dari mana mungkin Jokowi mampu digulingkan kalau bangsa Indonesia terus jadi bangsa GO BLOCK tidak mampu GO OUT OF BLOCK? https://t.co/WKorl78ZYr","1820878462258966605","https://pbs.twimg.com/ext_tw_video_thumb/1820878401714188288/pu/img/OKg7DGtfqpojMamI.jpg","","in","","0","0","0","https://x.com/indonesiaeffort/status/1820878462258966605","1664602487469514752","indonesiaeffort"
"1349698273095794690","Tue Aug 06 17:42:26 +0000 2024","0","@raffi_nagita17 @jokowi mantap","1820878110566576318","","raffi_nagita17","in","","0","0","0","https://x.com/dinda_syafilaa2/status/1820878110566576318","1627557021850664961","dinda_syafilaa2"
"1820878042614603805","Tue Aug 06 17:42:10 +0000 2024","0","UANG dan UTANG sama² susah dapatnya hanya di rezim ini... @jokowi","1820878042614603805","","","in","","0","0","0","https://x.com/02fc71ba00c2451/status/1820878042614603805","2886613472","02fc71ba00c2451"
"1820661168358531542","Tue Aug 06 17:42:09 +0000 2024","0","@vanc1Bozz @jokowi Lanjutkan bg kami tau kau cuma cr nafkah buat keluarga .. anjing2 itu saja yg bikin diri seperti penguasa ..","1820878040618168509","","vanc1Bozz","in","Jambi","0","0","0","https://x.com/Axeprodi/status/1820878040618168509","1698760184498397184","Axeprodi"
